fighter_id,fighter_detail_url,knockdowns,total_strikes_att,total_strikes_succ,sig_strikes_att,sig_strikes_succ,takedown_att,takedown_succ,submission_att,reversals,ctrl_time,head_strikes_att,head_strikes_succ,body_strikes_att,body_strikes_succ,leg_strikes_att,leg_strikes_succ,distance_strikes_att,distance_strikes_succ,clinch_strikes_att,clinch_strikes_succ,ground_strikes_att,ground_strikes_succ,fight_url,eventurl
Alessio Sakara,http://ufcstats.com/fighter-details/7f955f71fa2ce7ac,0,234,146,146,70,9,9,0,0,12:21,136,61,9,8,1,1,42,21,2,2,102,47,http://ufcstats.com/fight-details/14850f48b2bede47,http://ufcstats.com/event-details/977081bc01197656
Elvis Sinosic,http://ufcstats.com/fighter-details/817e0bdf08efce2e,0,185,151,37,13,0,0,0,0,0:12,25,3,0,0,12,10,35,11,2,2,0,0,http://ufcstats.com/fight-details/14850f48b2bede47,http://ufcstats.com/event-details/977081bc01197656
Paul Buentello,http://ufcstats.com/fighter-details/f0abbb6f3444dae7,0,89,67,71,49,2,1,1,0,1:57,53,33,14,12,4,4,20,10,45,33,6,6,http://ufcstats.com/fight-details/bb5ceaf835c0bb18,http://ufcstats.com/event-details/977081bc01197656
Gilbert Aldana,http://ufcstats.com/fighter-details/d26934530dc5b248,0,65,38,54,28,2,0,0,0,1:48,43,19,5,5,6,4,14,6,36,19,4,3,http://ufcstats.com/fight-details/bb5ceaf835c0bb18,http://ufcstats.com/event-details/977081bc01197656
Jeff Monson,http://ufcstats.com/fighter-details/cbfd1d34356a004c,0,31,28,11,10,3,1,1,1,3:01,4,3,6,6,1,1,0,0,4,3,7,7,http://ufcstats.com/fight-details/d49bc8e4e5613614,http://ufcstats.com/event-details/977081bc01197656
Branden Lee Hinkle,http://ufcstats.com/fighter-details/06f0ffa6446c5b6d,0,13,10,8,5,0,0,1,0,1:13,6,3,2,2,0,0,3,0,2,2,3,3,http://ufcstats.com/fight-details/d49bc8e4e5613614,http://ufcstats.com/event-details/977081bc01197656
Keith Jardine,http://ufcstats.com/fighter-details/b9d0fd83bb8a147a,0,177,90,131,44,0,0,0,0,0:00,120,35,3,2,8,7,115,38,16,6,0,0,http://ufcstats.com/fight-details/a63ed5d48f00ad18,http://ufcstats.com/event-details/977081bc01197656
Mike Whitehead,http://ufcstats.com/fighter-details/22d1e00e1aabb7c9,0,83,37,73,27,12,5,0,0,6:23,58,15,9,8,6,4,63,22,7,3,3,2,http://ufcstats.com/fight-details/a63ed5d48f00ad18,http://ufcstats.com/event-details/977081bc01197656
Tim Sylvia,http://ufcstats.com/fighter-details/2a542ee8a8b83559,0,276,137,224,85,0,0,0,0,3:17,185,51,24,21,15,13,202,69,20,14,2,2,http://ufcstats.com/fight-details/537012aa6fb20f00,http://ufcstats.com/event-details/2ee09ec2a0695eb9
Assuerio Silva,http://ufcstats.com/fighter-details/e091482fa6648261,0,86,43,79,36,5,0,0,0,1:08,39,9,24,16,16,11,73,32,6,4,0,0,http://ufcstats.com/fight-details/537012aa6fb20f00,http://ufcstats.com/event-details/2ee09ec2a0695eb9
Stephan Bonnar,http://ufcstats.com/fighter-details/c6a33ff198aaaeeb,0,25,22,5,2,3,2,2,0,4:03,5,2,0,0,0,0,3,0,0,0,2,2,http://ufcstats.com/fight-details/bd5afec6940c5d32,http://ufcstats.com/event-details/2ee09ec2a0695eb9
James Irvin,http://ufcstats.com/fighter-details/a7f4d0902bb64092,0,9,8,6,5,0,0,0,0,0:00,2,1,3,3,1,1,3,2,3,3,0,0,http://ufcstats.com/fight-details/bd5afec6940c5d32,http://ufcstats.com/event-details/2ee09ec2a0695eb9
Joshua Burkman,http://ufcstats.com/fighter-details/6da99156486ed6c2,0,10,8,9,7,0,0,1,0,0:27,3,1,0,0,6,6,5,3,4,4,0,0,http://ufcstats.com/fight-details/fbd75b08f377d149,http://ufcstats.com/event-details/2ee09ec2a0695eb9
Drew Fickett,http://ufcstats.com/fighter-details/d814f5192e58fb2f,0,8,2,8,2,0,0,0,0,0:07,5,1,2,1,1,0,7,1,1,1,0,0,http://ufcstats.com/fight-details/fbd75b08f377d149,http://ufcstats.com/event-details/2ee09ec2a0695eb9
Chris Leben,http://ufcstats.com/fighter-details/d43a048a880efdff,1,23,16,17,10,1,1,0,0,0:43,11,6,6,4,0,0,5,0,7,5,5,5,http://ufcstats.com/fight-details/0582b78dc635301b,http://ufcstats.com/event-details/2ee09ec2a0695eb9
Jorge Rivera,http://ufcstats.com/fighter-details/cb46dface0e28a2c,0,11,6,10,5,0,0,0,0,0:27,8,3,2,2,0,0,6,2,4,3,0,0,http://ufcstats.com/fight-details/0582b78dc635301b,http://ufcstats.com/event-details/2ee09ec2a0695eb9
Josh Neer,http://ufcstats.com/fighter-details/d1a1314976c50bef,0,14,8,9,3,1,1,2,0,0:51,8,2,0,0,1,1,7,2,0,0,2,1,http://ufcstats.com/fight-details/e55b69543aa74907,http://ufcstats.com/event-details/2ee09ec2a0695eb9
Melvin Guillard,http://ufcstats.com/fighter-details/ccd1299e0345e0ce,0,53,12,51,11,2,2,0,0,1:43,41,5,5,1,5,5,32,6,3,1,16,4,http://ufcstats.com/fight-details/e55b69543aa74907,http://ufcstats.com/event-details/2ee09ec2a0695eb9
Duane Ludwig,http://ufcstats.com/fighter-details/84ac950d4c1722dd,1,1,1,1,1,0,0,0,0,0:01,1,1,0,0,0,0,1,1,0,0,0,0,http://ufcstats.com/fight-details/392089df68b1a721,http://ufcstats.com/event-details/2ee09ec2a0695eb9
Jonathan Goulet,http://ufcstats.com/fighter-details/fb1538b46877a695,0,1,0,1,0,0,0,0,0,0:00,1,0,0,0,0,0,1,0,0,0,0,0,http://ufcstats.com/fight-details/392089df68b1a721,http://ufcstats.com/event-details/2ee09ec2a0695eb9
Spencer Fisher,http://ufcstats.com/fighter-details/f34312c2ccfa0e00,0,70,30,65,25,0,0,0,0,0:00,51,13,12,10,2,2,54,18,11,7,0,0,http://ufcstats.com/fight-details/52125c3e41a1bd1e,http://ufcstats.com/event-details/2ee09ec2a0695eb9
Aaron Riley,http://ufcstats.com/fighter-details/f2c8ebbeafd45f2b,0,32,17,23,9,4,2,0,0,1:29,15,2,5,4,3,3,13,1,9,7,1,1,http://ufcstats.com/fight-details/52125c3e41a1bd1e,http://ufcstats.com/event-details/2ee09ec2a0695eb9
Jason Von Flue,http://ufcstats.com/fighter-details/c4b9296214f4c09c,0,90,50,68,28,2,0,2,0,3:19,51,18,17,10,0,0,42,13,26,15,0,0,http://ufcstats.com/fight-details/d0fcabb07a3e9500,http://ufcstats.com/event-details/2ee09ec2a0695eb9
Alex Karalexis,http://ufcstats.com/fighter-details/e361e5c858af6ff1,0,77,35,60,18,5,1,3,0,2:14,54,14,4,2,2,2,39,6,19,10,2,2,http://ufcstats.com/fight-details/d0fcabb07a3e9500,http://ufcstats.com/event-details/2ee09ec2a0695eb9
Rich Franklin,http://ufcstats.com/fighter-details/d897897060f10a3a,2,36,15,34,13,0,0,0,0,0:10,30,10,2,2,2,1,29,8,3,3,2,2,http://ufcstats.com/fight-details/2dfda46cbc17bc99,http://ufcstats.com/event-details/c7e9d15cfce52f1d
Nate Quarry,http://ufcstats.com/fighter-details/52cae54377b433b7,0,20,4,20,4,0,0,0,0,0:00,17,3,2,1,1,0,16,2,4,2,0,0,http://ufcstats.com/fight-details/2dfda46cbc17bc99,http://ufcstats.com/event-details/c7e9d15cfce52f1d
Gabriel Gonzaga,http://ufcstats.com/fighter-details/270b89c00ef0c55c,1,98,63,56,23,9,2,2,0,4:51,44,13,1,1,11,9,34,11,3,1,19,11,http://ufcstats.com/fight-details/670db5afcb26df7c,http://ufcstats.com/event-details/c7e9d15cfce52f1d
Kevin Jordan,http://ufcstats.com/fighter-details/02e52b3a595f0786,0,54,19,53,18,0,0,0,0,0:05,49,15,2,2,2,1,52,17,1,1,0,0,http://ufcstats.com/fight-details/670db5afcb26df7c,http://ufcstats.com/event-details/c7e9d15cfce52f1d
Matt Hughes,http://ufcstats.com/fighter-details/621a6c59f88a44fe,0,14,9,13,8,1,1,2,0,2:03,6,1,7,7,0,0,6,2,1,1,6,5,http://ufcstats.com/fight-details/8062a7852a8b1560,http://ufcstats.com/event-details/c7e9d15cfce52f1d
Joe Riggs,http://ufcstats.com/fighter-details/d512d9f204059f57,0,5,1,5,1,0,0,0,0,0:00,4,0,1,1,0,0,4,0,1,1,0,0,http://ufcstats.com/fight-details/8062a7852a8b1560,http://ufcstats.com/event-details/c7e9d15cfce52f1d
Georges St-Pierre,http://ufcstats.com/fighter-details/6506c1d34da9c013,0,132,78,111,58,4,3,0,0,3:06,98,45,11,11,2,2,72,34,7,7,32,17,http://ufcstats.com/fight-details/388df822e50b04f8,http://ufcstats.com/event-details/c7e9d15cfce52f1d
Sean Sherk,http://ufcstats.com/fighter-details/029880cdbf5ca089,0,67,32,55,20,3,0,0,0,0:00,37,5,6,6,12,9,45,13,8,7,2,0,http://ufcstats.com/fight-details/388df822e50b04f8,http://ufcstats.com/event-details/c7e9d15cfce52f1d
Jeremy Horn,http://ufcstats.com/fighter-details/8d26912cd2aeb366,0,102,67,71,38,3,0,1,0,1:49,49,19,15,12,7,7,33,18,36,19,2,1,http://ufcstats.com/fight-details/5f9d5ebe5ec28753,http://ufcstats.com/event-details/c7e9d15cfce52f1d
Trevor Prangley,http://ufcstats.com/fighter-details/f5ff7bcdcfeba3ad,0,122,77,78,38,10,7,0,0,9:14,56,17,8,7,14,14,40,11,26,21,12,6,http://ufcstats.com/fight-details/5f9d5ebe5ec28753,http://ufcstats.com/event-details/c7e9d15cfce52f1d
Sam Hoger,http://ufcstats.com/fighter-details/84a067c46306a737,0,48,35,21,10,3,3,2,0,4:44,21,10,0,0,0,0,2,0,0,0,19,10,http://ufcstats.com/fight-details/84c510ab7e764598,http://ufcstats.com/event-details/c7e9d15cfce52f1d
Jeff Newton,http://ufcstats.com/fighter-details/94609dd91731d428,0,12,4,10,2,0,0,4,0,0:09,9,2,1,0,0,0,10,2,0,0,0,0,http://ufcstats.com/fight-details/84c510ab7e764598,http://ufcstats.com/event-details/c7e9d15cfce52f1d
Thiago Alves,http://ufcstats.com/fighter-details/31ee470ef5dc8d7f,0,12,9,11,8,1,1,0,0,1:01,8,5,2,2,1,1,2,2,2,2,7,4,http://ufcstats.com/fight-details/678af75cb4c155a9,http://ufcstats.com/event-details/c7e9d15cfce52f1d
Ansar Chalangov,http://ufcstats.com/fighter-details/7342fcc41a4817fa,0,2,2,2,2,2,0,2,1,0:44,1,1,0,0,1,1,0,0,1,1,1,1,http://ufcstats.com/fight-details/678af75cb4c155a9,http://ufcstats.com/event-details/c7e9d15cfce52f1d
Nick Thompson,http://ufcstats.com/fighter-details/7d3caf0f96f1b33d,0,170,108,107,48,1,1,3,3,7:09,89,31,15,14,3,3,55,13,15,6,37,29,http://ufcstats.com/fight-details/57b5e8bda9447b77,http://ufcstats.com/event-details/c7e9d15cfce52f1d
Keith Wisniewski,http://ufcstats.com/fighter-details/cd12227edd3f134b,0,49,23,40,14,5,3,0,1,4:06,35,9,4,4,1,1,27,7,8,3,5,4,http://ufcstats.com/fight-details/57b5e8bda9447b77,http://ufcstats.com/event-details/c7e9d15cfce52f1d
Diego Sanchez,http://ufcstats.com/fighter-details/82e7929bf6c2b689,0,123,65,95,41,11,5,1,0,10:25,82,29,13,12,0,0,9,3,5,3,81,35,http://ufcstats.com/fight-details/2eb9b36c09c00d69,http://ufcstats.com/event-details/31ceaf0e670c1578
Nick Diaz,http://ufcstats.com/fighter-details/f57a8a52ca401ed9,0,144,118,34,13,5,2,1,1,2:18,34,13,0,0,0,0,21,6,8,5,5,2,http://ufcstats.com/fight-details/2eb9b36c09c00d69,http://ufcstats.com/event-details/31ceaf0e670c1578
Rashad Evans,http://ufcstats.com/fighter-details/ee779c43a8926d52,2,103,53,96,48,0,0,0,0,2:08,94,46,2,2,0,0,72,33,14,10,10,5,http://ufcstats.com/fight-details/c22f4a7540cffdda,http://ufcstats.com/event-details/31ceaf0e670c1578
Brad Imes,http://ufcstats.com/fighter-details/4908c5ee68a50ee5,0,168,45,164,42,3,2,1,0,1:35,149,34,15,8,0,0,124,27,36,12,4,3,http://ufcstats.com/fight-details/c22f4a7540cffdda,http://ufcstats.com/event-details/31ceaf0e670c1578
Joe Stevenson,http://ufcstats.com/fighter-details/79899ecf62020f6d,0,77,58,33,20,9,5,2,1,9:43,27,15,6,5,0,0,8,2,2,2,23,16,http://ufcstats.com/fight-details/e364cd5772cfd27c,http://ufcstats.com/event-details/31ceaf0e670c1578
Luke Cummo,http://ufcstats.com/fighter-details/93ce4ac89e3d7652,0,91,66,39,20,1,1,1,0,2:02,35,17,4,3,0,0,20,8,4,3,15,9,http://ufcstats.com/fight-details/e364cd5772cfd27c,http://ufcstats.com/event-details/31ceaf0e670c1578
Kenny Florian,http://ufcstats.com/fighter-details/cb139171ed1b69fe,0,50,37,20,10,8,3,2,0,4:19,12,6,5,3,3,1,4,1,4,3,12,6,http://ufcstats.com/fight-details/19646a0c8baee966,http://ufcstats.com/event-details/31ceaf0e670c1578
Kit Cope,http://ufcstats.com/fighter-details/ce47f49e5c386a9c,0,19,11,15,8,0,0,0,0,0:15,13,6,1,1,1,1,5,1,7,5,3,2,http://ufcstats.com/fight-details/19646a0c8baee966,http://ufcstats.com/event-details/31ceaf0e670c1578
Joshua Burkman,http://ufcstats.com/fighter-details/6da99156486ed6c2,0,5,4,5,4,1,1,0,0,0:03,4,3,0,0,1,1,2,1,0,0,3,3,http://ufcstats.com/fight-details/e050c299ffa1f2d3,http://ufcstats.com/event-details/31ceaf0e670c1578
Sammy Morgan,http://ufcstats.com/fighter-details/2067a177a2842fbf,0,2,1,2,1,0,0,0,0,0:00,1,0,1,1,0,0,1,0,1,1,0,0,http://ufcstats.com/fight-details/e050c299ffa1f2d3,http://ufcstats.com/event-details/31ceaf0e670c1578
Melvin Guillard,http://ufcstats.com/fighter-details/ccd1299e0345e0ce,0,41,21,39,19,3,3,1,0,3:15,34,16,2,1,3,2,15,5,0,0,24,14,http://ufcstats.com/fight-details/f846fd001397db45,http://ufcstats.com/event-details/31ceaf0e670c1578
Marcus Davis,http://ufcstats.com/fighter-details/b7d524c77c27389b,0,85,67,16,3,1,0,0,0,2:19,14,3,0,0,2,0,13,1,0,0,3,2,http://ufcstats.com/fight-details/f846fd001397db45,http://ufcstats.com/event-details/31ceaf0e670c1578
Keith Jardine,http://ufcstats.com/fighter-details/b9d0fd83bb8a147a,1,111,41,111,41,0,0,0,0,0:00,87,19,7,6,17,16,111,41,0,0,0,0,http://ufcstats.com/fight-details/39c4f4a1aff68189,http://ufcstats.com/event-details/31ceaf0e670c1578
Kerry Schall,http://ufcstats.com/fighter-details/030f08370fd1c2bb,0,68,8,68,8,0,0,0,0,0:00,66,7,1,0,1,1,68,8,0,0,0,0,http://ufcstats.com/fight-details/39c4f4a1aff68189,http://ufcstats.com/event-details/31ceaf0e670c1578
Andrei Arlovski,http://ufcstats.com/fighter-details/3738e68d2261e60f,1,6,2,6,2,0,0,0,0,0:03,6,2,0,0,0,0,6,2,0,0,0,0,http://ufcstats.com/fight-details/1c45d0feab67364f,http://ufcstats.com/event-details/271fe91f4ba9d2c5
Paul Buentello,http://ufcstats.com/fighter-details/f0abbb6f3444dae7,0,3,1,3,1,0,0,0,0,0:00,3,1,0,0,0,0,3,1,0,0,0,0,http://ufcstats.com/fight-details/1c45d0feab67364f,http://ufcstats.com/event-details/271fe91f4ba9d2c5
Branden Lee Hinkle,http://ufcstats.com/fighter-details/06f0ffa6446c5b6d,0,52,40,38,27,2,1,3,0,3:49,31,20,7,7,0,0,0,0,2,2,36,25,http://ufcstats.com/fight-details/f8a90f8a7beaa330,http://ufcstats.com/event-details/271fe91f4ba9d2c5
Sean Gannon,http://ufcstats.com/fighter-details/6d7886b094b471ac,0,12,8,3,0,0,0,0,0,0:00,3,0,0,0,0,0,1,0,1,0,1,0,http://ufcstats.com/fight-details/f8a90f8a7beaa330,http://ufcstats.com/event-details/271fe91f4ba9d2c5
Forrest Griffin,http://ufcstats.com/fighter-details/fcffee71cff5530e,1,82,30,82,30,0,0,0,0,0:06,69,22,5,1,8,7,71,24,10,5,1,1,http://ufcstats.com/fight-details/e917559aedf85a98,http://ufcstats.com/event-details/271fe91f4ba9d2c5
Elvis Sinosic,http://ufcstats.com/fighter-details/817e0bdf08efce2e,0,47,18,47,18,0,0,0,0,0:00,36,9,1,1,10,8,44,15,3,3,0,0,http://ufcstats.com/fight-details/e917559aedf85a98,http://ufcstats.com/event-details/271fe91f4ba9d2c5
Renato Sobral,http://ufcstats.com/fighter-details/d468288756ae3982,0,21,15,17,11,6,4,3,0,2:43,12,6,3,3,2,2,5,4,8,5,4,2,http://ufcstats.com/fight-details/75926dd5b984aa06,http://ufcstats.com/event-details/271fe91f4ba9d2c5
Chael Sonnen,http://ufcstats.com/fighter-details/48d1f690b763934c,0,69,56,24,12,3,0,0,0,3:02,20,10,3,1,1,1,6,2,3,2,15,8,http://ufcstats.com/fight-details/75926dd5b984aa06,http://ufcstats.com/event-details/271fe91f4ba9d2c5
Joe Riggs,http://ufcstats.com/fighter-details/d512d9f204059f57,0,37,26,25,15,1,1,1,1,2:56,24,15,1,0,0,0,2,1,1,1,22,13,http://ufcstats.com/fight-details/f15be91b30b11e0c,http://ufcstats.com/event-details/271fe91f4ba9d2c5
Chris Lytle,http://ufcstats.com/fighter-details/91acd6910b802a9e,0,63,52,8,3,2,1,0,1,3:04,8,3,0,0,0,0,4,1,0,0,4,2,http://ufcstats.com/fight-details/f15be91b30b11e0c,http://ufcstats.com/event-details/271fe91f4ba9d2c5
Jorge Rivera,http://ufcstats.com/fighter-details/cb46dface0e28a2c,0,141,94,92,51,0,0,0,1,7:21,65,31,12,11,15,9,30,12,29,20,33,19,http://ufcstats.com/fight-details/06a75406d3dd5cfd,http://ufcstats.com/event-details/271fe91f4ba9d2c5
Dennis Hallman,http://ufcstats.com/fighter-details/8a8a84b743ae7699,0,32,15,29,12,6,1,2,0,2:49,22,7,5,4,2,1,11,3,18,9,0,0,http://ufcstats.com/fight-details/06a75406d3dd5cfd,http://ufcstats.com/event-details/271fe91f4ba9d2c5
Marcio Cruz,http://ufcstats.com/fighter-details/6aa1cbc1466e9a0b,0,36,19,28,12,2,0,1,0,0:27,18,2,1,1,9,9,27,11,1,1,0,0,http://ufcstats.com/fight-details/fea1931b041cc5ff,http://ufcstats.com/event-details/271fe91f4ba9d2c5
Keigo Kunihara,http://ufcstats.com/fighter-details/782a2a17d3e38fdf,0,20,10,10,1,5,2,1,0,3:15,8,1,1,0,1,0,8,0,0,0,2,1,http://ufcstats.com/fight-details/fea1931b041cc5ff,http://ufcstats.com/event-details/271fe91f4ba9d2c5
David Loiseau,http://ufcstats.com/fighter-details/22e47b53e4ceb27c,0,37,16,34,13,0,0,0,2,0:48,34,13,0,0,0,0,21,1,1,1,12,11,http://ufcstats.com/fight-details/5521b9bb8f220993,http://ufcstats.com/event-details/efaf544314bb5c2e
Evan Tanner,http://ufcstats.com/fighter-details/8f2d9ee27f206f1f,0,86,61,24,15,4,3,2,0,6:00,11,3,9,8,4,4,11,5,2,2,11,8,http://ufcstats.com/fight-details/5521b9bb8f220993,http://ufcstats.com/event-details/efaf544314bb5c2e
Chris Leben,http://ufcstats.com/fighter-details/d43a048a880efdff,0,21,19,7,5,0,0,1,0,1:52,5,3,2,2,0,0,1,1,2,1,4,3,http://ufcstats.com/fight-details/0731a4519d64df6d,http://ufcstats.com/event-details/efaf544314bb5c2e
Edwin DeWees,http://ufcstats.com/fighter-details/75bbd2206a15319f,0,15,13,7,5,1,1,2,0,1:07,2,1,3,2,2,2,3,3,4,2,0,0,http://ufcstats.com/fight-details/0731a4519d64df6d,http://ufcstats.com/event-details/efaf544314bb5c2e
Brandon Vera,http://ufcstats.com/fighter-details/fa315e6c77eee106,2,52,39,41,28,1,0,0,0,3:23,12,4,16,13,13,11,22,12,17,15,2,1,http://ufcstats.com/fight-details/6ddabf12abd6fe25,http://ufcstats.com/event-details/efaf544314bb5c2e
Fabiano Scherner,http://ufcstats.com/fighter-details/0bc7e61d204f2137,0,50,28,32,10,2,1,0,0,1:17,24,7,2,1,6,2,25,5,2,1,5,4,http://ufcstats.com/fight-details/6ddabf12abd6fe25,http://ufcstats.com/event-details/efaf544314bb5c2e
Drew Fickett,http://ufcstats.com/fighter-details/d814f5192e58fb2f,1,45,33,17,5,0,0,3,0,0:16,13,3,1,0,3,2,15,3,2,2,0,0,http://ufcstats.com/fight-details/f5cb6cbb09ee8a16,http://ufcstats.com/event-details/efaf544314bb5c2e
Josh Koscheck,http://ufcstats.com/fighter-details/dd37fd509af89f15,0,106,95,16,8,6,6,0,0,12:34,16,8,0,0,0,0,6,2,0,0,10,6,http://ufcstats.com/fight-details/f5cb6cbb09ee8a16,http://ufcstats.com/event-details/efaf544314bb5c2e
Spencer Fisher,http://ufcstats.com/fighter-details/f34312c2ccfa0e00,0,46,22,36,13,2,1,3,0,1:15,28,9,6,3,2,1,27,9,8,3,1,1,http://ufcstats.com/fight-details/926091425f88d038,http://ufcstats.com/event-details/efaf544314bb5c2e
Thiago Alves,http://ufcstats.com/fighter-details/31ee470ef5dc8d7f,0,135,84,53,19,3,3,0,0,6:28,44,12,5,5,4,2,16,4,9,6,28,9,http://ufcstats.com/fight-details/926091425f88d038,http://ufcstats.com/event-details/efaf544314bb5c2e
Jon Fitch,http://ufcstats.com/fighter-details/6f018c039b4d5d80,0,170,146,49,25,7,5,2,0,10:09,42,19,4,4,3,2,13,5,7,4,29,16,http://ufcstats.com/fight-details/5f2240d94375f907,http://ufcstats.com/event-details/efaf544314bb5c2e
Brock Larson,http://ufcstats.com/fighter-details/5eedbf1e9601be35,0,25,19,20,14,4,1,3,0,2:56,6,1,2,2,12,11,6,1,14,13,0,0,http://ufcstats.com/fight-details/5f2240d94375f907,http://ufcstats.com/event-details/efaf544314bb5c2e
Jonathan Goulet,http://ufcstats.com/fighter-details/fb1538b46877a695,0,101,63,42,14,0,0,1,3,0:39,33,7,4,3,5,4,29,7,11,7,2,0,http://ufcstats.com/fight-details/c25a97523bf56e49,http://ufcstats.com/event-details/efaf544314bb5c2e
Jay Hieron,http://ufcstats.com/fighter-details/5bb0a618ad03ac64,0,48,29,26,10,12,9,3,0,7:20,21,5,3,3,2,2,15,5,2,1,9,4,http://ufcstats.com/fight-details/c25a97523bf56e49,http://ufcstats.com/event-details/efaf544314bb5c2e
Chuck Liddell,http://ufcstats.com/fighter-details/a390eb8a9b2df298,2,191,64,191,64,0,0,0,0,1:17,185,58,2,2,4,4,163,53,0,0,28,11,http://ufcstats.com/fight-details/5a3fcd3d3a1e1c38,http://ufcstats.com/event-details/669a3cb6e394f515
Jeremy Horn,http://ufcstats.com/fighter-details/8d26912cd2aeb366,0,87,31,87,31,8,0,0,0,0:03,73,19,3,3,11,9,87,31,0,0,0,0,http://ufcstats.com/fight-details/5a3fcd3d3a1e1c38,http://ufcstats.com/event-details/669a3cb6e394f515
Tim Sylvia,http://ufcstats.com/fighter-details/2a542ee8a8b83559,1,70,32,69,31,0,0,0,0,0:01,59,22,2,2,8,7,65,28,4,3,0,0,http://ufcstats.com/fight-details/8a380b11aaf82c49,http://ufcstats.com/event-details/669a3cb6e394f515
Tra Telligman,http://ufcstats.com/fighter-details/1dab0d1d81dd06db,0,40,13,40,13,0,0,0,0,0:00,36,9,1,1,3,3,40,13,0,0,0,0,http://ufcstats.com/fight-details/8a380b11aaf82c49,http://ufcstats.com/event-details/669a3cb6e394f515
Randy Couture,http://ufcstats.com/fighter-details/0aa92558424ced9e,0,60,40,46,27,6,4,3,0,7:07,29,10,16,16,1,1,15,3,6,5,25,19,http://ufcstats.com/fight-details/093ef5ab2081cf65,http://ufcstats.com/event-details/669a3cb6e394f515
Mike van Arsdale,http://ufcstats.com/fighter-details/2ee09ec2a0695eb9,0,41,9,40,8,9,1,0,0,1:09,39,7,0,0,1,1,32,5,8,3,0,0,http://ufcstats.com/fight-details/093ef5ab2081cf65,http://ufcstats.com/event-details/669a3cb6e394f515
Diego Sanchez,http://ufcstats.com/fighter-details/82e7929bf6c2b689,0,86,52,64,35,6,3,1,0,5:17,64,35,0,0,0,0,6,1,0,0,58,34,http://ufcstats.com/fight-details/d250a9d1c602e266,http://ufcstats.com/event-details/669a3cb6e394f515
Brian Gassaway,http://ufcstats.com/fighter-details/e4770d5ed44a3970,0,6,3,6,3,0,0,0,0,0:23,4,1,1,1,1,1,4,2,2,1,0,0,http://ufcstats.com/fight-details/d250a9d1c602e266,http://ufcstats.com/event-details/669a3cb6e394f515
Georges St-Pierre,http://ufcstats.com/fighter-details/6506c1d34da9c013,0,44,37,32,25,1,1,2,0,3:37,32,25,0,0,0,0,6,4,0,0,26,21,http://ufcstats.com/fight-details/beaa6ae419b8c8c6,http://ufcstats.com/event-details/669a3cb6e394f515
Frank Trigg,http://ufcstats.com/fighter-details/d2d37e8eeb3abc8d,0,3,1,3,1,1,0,0,0,0:00,2,1,1,0,0,0,3,1,0,0,0,0,http://ufcstats.com/fight-details/beaa6ae419b8c8c6,http://ufcstats.com/event-details/669a3cb6e394f515
Matt Lindland,http://ufcstats.com/fighter-details/0e041d43a47d2e4b,0,102,70,43,19,4,4,4,1,12:04,38,14,5,5,0,0,10,5,2,1,31,13,http://ufcstats.com/fight-details/adc0b9c6afe76c23,http://ufcstats.com/event-details/669a3cb6e394f515
Joe Doerksen,http://ufcstats.com/fighter-details/dbaaf42313af90fa,0,30,22,15,8,5,2,1,0,1:22,11,4,3,3,1,1,9,4,6,4,0,0,http://ufcstats.com/fight-details/adc0b9c6afe76c23,http://ufcstats.com/event-details/669a3cb6e394f515
Trevor Prangley,http://ufcstats.com/fighter-details/f5ff7bcdcfeba3ad,0,160,140,70,54,6,5,0,0,10:51,36,21,12,11,22,22,14,6,38,36,18,12,http://ufcstats.com/fight-details/ee69302c232e0909,http://ufcstats.com/event-details/669a3cb6e394f515
Travis Lutter,http://ufcstats.com/fighter-details/622f015c81a9b13a,0,26,16,19,9,7,0,0,0,1:41,13,4,6,5,0,0,13,4,6,5,0,0,http://ufcstats.com/fight-details/ee69302c232e0909,http://ufcstats.com/event-details/669a3cb6e394f515
James Irvin,http://ufcstats.com/fighter-details/a7f4d0902bb64092,1,10,9,7,6,0,0,0,0,0:04,4,3,1,1,2,2,5,4,2,2,0,0,http://ufcstats.com/fight-details/42957e04417af1d8,http://ufcstats.com/event-details/669a3cb6e394f515
Terry Martin,http://ufcstats.com/fighter-details/6a92caba39b64752,0,34,33,13,12,4,2,0,0,4:47,9,8,4,4,0,0,0,0,3,3,10,9,http://ufcstats.com/fight-details/42957e04417af1d8,http://ufcstats.com/event-details/669a3cb6e394f515
Nate Marquardt,http://ufcstats.com/fighter-details/a8e6a69796280f17,0,70,27,63,21,2,2,2,0,5:01,43,7,2,1,18,13,49,13,3,3,11,5,http://ufcstats.com/fight-details/fd2f0f36b1eb5f83,http://ufcstats.com/event-details/3f24c96753dbd9f9
Ivan Salaverry,http://ufcstats.com/fighter-details/394f55ebca199124,0,89,46,66,23,3,0,0,0,0:09,34,2,9,6,23,15,63,22,2,1,1,0,http://ufcstats.com/fight-details/fd2f0f36b1eb5f83,http://ufcstats.com/event-details/3f24c96753dbd9f9
